date,state,number
2011-09-01,"MINAS GERAIS",5978
2011-10-01,"MINAS GERAIS",1206
2011-11-01,"MINAS GERAIS",153
2011-12-01,"MINAS GERAIS",43
2011-01-01,"PARANÁ",35
2011-02-01,"PARANÁ",8
2011-03-01,"PARANÁ",21
2011-04-01,"PARANÁ",38
2011-05-01,"PARANÁ",97
2011-06-01,"PARANÁ",162
2011-07-01,"PARANÁ",262
2011-08-01,"PARANÁ",435
2011-09-01,"PARANÁ",913
2011-10-01,"PARANÁ",256
2011-11-01,"PARANÁ",138
2011-12-01,"PARANÁ",78
2011-01-01,"PARAÍBA",11
2011-02-01,"PARAÍBA",5
2011-03-01,"PARAÍBA",6
2011-04-01,"PARAÍBA",2
2011-05-01,"PARAÍBA",0
2011-06-01,"PARAÍBA",2
2011-07-01,"PARAÍBA",6
2011-08-01,"PARAÍBA",12
2011-09-01,"PARAÍBA",55
2011-10-01,"PARAÍBA",200
2011-11-01,"PARAÍBA",359
2011-12-01,"PARAÍBA",179
2011-01-01,"PARÁ",108
2011-02-01,"PARÁ",13
2011-03-01,"PARÁ",21
2011-04-01,"PARÁ",10
2011-05-01,"PARÁ",16
2011-06-01,"PARÁ",105
2011-07-01,"PARÁ",632
2011-08-01,"PARÁ",2195
2011-09-01,"PARÁ",5185
2011-10-01,"PARÁ",3141
2011-11-01,"PARÁ",3043
2011-12-01,"PARÁ",3218
2011-01-01,"PERNAMBUCO",49
2011-02-01,"PERNAMBUCO",25
2011-03-01,"PERNAMBUCO",39
2011-04-01,"PERNAMBUCO",22
2011-05-01,"PERNAMBUCO",1
2011-06-01,"PERNAMBUCO",4
2011-07-01,"PERNAMBUCO",2
2011-08-01,"PERNAMBUCO",27
2011-09-01,"PERNAMBUCO",243
2011-10-01,"PERNAMBUCO",461
2011-11-01,"PERNAMBUCO",352
2011-12-01,"PERNAMBUCO",364
2011-01-01,"PIAUÍ",39
2011-02-01,"PIAUÍ",11
2011-03-01,"PIAUÍ",15
2011-04-01,"PIAUÍ",16
2011-05-01,"PIAUÍ",77
2011-06-01,"PIAUÍ",462
2011-07-01,"PIAUÍ",864
2011-08-01,"PIAUÍ",1958
2011-09-01,"PIAUÍ",4402
2011-10-01,"PIAUÍ",1484
2011-11-01,"PIAUÍ",825
2011-12-01,"PIAUÍ",362
2011-01-01,"RIO DE JANEIRO",10
2011-02-01,"RIO DE JANEIRO",36
2011-03-01,"RIO DE JANEIRO",7
2011-04-01,"RIO DE JANEIRO",12
2011-05-01,"RIO DE JANEIRO",17
2011-06-01,"RIO DE JANEIRO",33
2011-07-01,"RIO DE JANEIRO",121
2011-08-01,"RIO DE JANEIRO",250
2011-09-01,"RIO DE JANEIRO",510
2011-10-01,"RIO DE JANEIRO",114
2011-11-01,"RIO DE JANEIRO",20
2011-12-01,"RIO DE JANEIRO",3
2011-01-01,"RIO GRANDE DO NORTE",15
2011-02-01,"RIO GRANDE DO NORTE",5
2011-03-01,"RIO GRANDE DO NORTE",3
2011-04-01,"RIO GRANDE DO NORTE",0
2011-05-01,"RIO GRANDE DO NORTE",0
2011-06-01,"RIO GRANDE DO NORTE",1
2011-07-01,"RIO GRANDE DO NORTE",0
2011-08-01,"RIO GRANDE DO NORTE",10
2011-09-01,"RIO GRANDE DO NORTE",22
2011-10-01,"RIO GRANDE DO NORTE",76
2011-11-01,"RIO GRANDE DO NORTE",144
2011-12-01,"RIO GRANDE DO NORTE",125
2011-01-01,"RIO GRANDE DO SUL",33
2011-02-01,"RIO GRANDE DO SUL",26
2011-03-01,"RIO GRANDE DO SUL",31
2011-04-01,"RIO GRANDE DO SUL",41
2011-05-01,"RIO GRANDE DO SUL",20
2011-06-01,"RIO GRANDE DO SUL",12
2011-07-01,"RIO GRANDE DO SUL",45
2011-08-01,"RIO GRANDE DO SUL",116
2011-09-01,"RIO GRANDE DO SUL",449
2011-10-01,"RIO GRANDE DO SUL",74
2011-11-01,"RIO GRANDE DO SUL",117
2011-12-01,"RIO GRANDE DO SUL",69
2011-01-01,"RONDÔNIA",1
2011-02-01,"RONDÔNIA",2
2011-03-01,"RONDÔNIA",6
2011-04-01,"RONDÔNIA",8
2011-05-01,"RONDÔNIA",54
2011-06-01,"RONDÔNIA",130
2011-07-01,"RONDÔNIA",293
2011-08-01,"RONDÔNIA",1161
2011-09-01,"RONDÔNIA",1782
2011-10-01,"RONDÔNIA",822
2011-11-01,"RONDÔNIA",245
2011-12-01,"RONDÔNIA",37
2011-01-01,"RORAIMA",225
2011-02-01,"RORAIMA",112
2011-03-01,"RORAIMA",91
2011-04-01,"RORAIMA",108
2011-05-01,"RORAIMA",4
2011-06-01,"RORAIMA",6
2011-07-01,"RORAIMA",9
2011-08-01,"RORAIMA",39
2011-09-01,"RORAIMA",53
2011-10-01,"RORAIMA",65
2011-11-01,"RORAIMA",121
2011-12-01,"RORAIMA",249
2011-01-01,"SANTA CATARINA",9
2011-02-01,"SANTA CATARINA",1
2011-03-01,"SANTA CATARINA",8
2011-04-01,"SANTA CATARINA",5
2011-05-01,"SANTA CATARINA",16
2011-06-01,"SANTA CATARINA",26
2011-07-01,"SANTA CATARINA",31
2011-08-01,"SANTA CATARINA",175
2011-09-01,"SANTA CATARINA",450
2011-10-01,"SANTA CATARINA",102
2011-11-01,"SANTA CATARINA",79
2011-12-01,"SANTA CATARINA",24
2011-01-01,"SERGIPE",36
2011-02-01,"SERGIPE",31
2011-03-01,"SERGIPE",47
2011-04-01,"SERGIPE",12
2011-05-01,"SERGIPE",0
2011-06-01,"SERGIPE",1
2011-07-01,"SERGIPE",0
2011-08-01,"SERGIPE",1
2011-09-01,"SERGIPE",0
2011-10-01,"SERGIPE",5
2011-11-01,"SERGIPE",4
2011-12-01,"SERGIPE",36
2011-01-01,"SÃO PAULO",75
2011-02-01,"SÃO PAULO",73
2011-03-01,"SÃO PAULO",45
2011-04-01,"SÃO PAULO",52
2011-05-01,"SÃO PAULO",136
2011-06-01,"SÃO PAULO",210
2011-07-01,"SÃO PAULO",479
2011-08-01,"SÃO PAULO",1067
2011-09-01,"SÃO PAULO",1108
2011-10-01,"SÃO PAULO",188
2011-11-01,"SÃO PAULO",87
2011-12-01,"SÃO PAULO",53
2011-01-01,"TOCANTINS",14
2011-02-01,"TOCANTINS",13
2011-03-01,"TOCANTINS",16
2011-04-01,"TOCANTINS",106
2011-05-01,"TOCANTINS",354
2011-06-01,"TOCANTINS",717
2011-07-01,"TOCANTINS",1001
2011-08-01,"TOCANTINS",1668
2011-09-01,"TOCANTINS",4658
2011-10-01,"TOCANTINS",1591
2011-11-01,"TOCANTINS",144
2011-12-01,"TOCANTINS",105
2012-01-01,"ACRE",0
2012-02-01,"ACRE",0
2012-03-01,"ACRE",1
2012-04-01,"ACRE",1
2012-05-01,"ACRE",3
2012-06-01,"ACRE",7
2012-07-01,"ACRE",71
2012-08-01,"ACRE",739
2012-09-01,"ACRE",1996
2012-10-01,"ACRE",348
2012-11-01,"ACRE",13
2012-12-01,"ACRE",1
2012-01-01,"ALAGOAS",36
2012-02-01,"ALAGOAS",41
2012-03-01,"ALAGOAS",44
2012-04-01,"ALAGOAS",18
2012-05-01,"ALAGOAS",21
2012-06-01,"ALAGOAS",4
2012-07-01,"ALAGOAS",0
2012-08-01,"ALAGOAS",0
2012-09-01,"ALAGOAS",6
2012-10-01,"ALAGOAS",28
2012-11-01,"ALAGOAS",95
2012-12-01,"ALAGOAS",59
2012-01-01,"AMAPÁ",30
2012-02-01,"AMAPÁ",5
2012-03-01,"AMAPÁ",1
2012-04-01,"AMAPÁ",2
2012-05-01,"AMAPÁ",2
2012-06-01,"AMAPÁ",7
2012-07-01,"AMAPÁ",3
2012-08-01,"AMAPÁ",19
2012-09-01,"AMAPÁ",168
2012-10-01,"AMAPÁ",475
2012-11-01,"AMAPÁ",969
2012-12-01,"AMAPÁ",422
2012-01-01,"AMAZONAS",6
2012-02-01,"AMAZONAS",25
2012-03-01,"AMAZONAS",17
2012-04-01,"AMAZONAS",3
2012-05-01,"AMAZONAS",12
2012-06-01,"AMAZONAS",45
2012-07-01,"AMAZONAS",234
2012-08-01,"AMAZONAS",3011
2012-09-01,"AMAZONAS",2392
2012-10-01,"AMAZONAS",1238
2012-11-01,"AMAZONAS",682
2012-12-01,"AMAZONAS",80
2012-01-01,"BAHIA",179
2012-02-01,"BAHIA",200
2012-03-01,"BAHIA",404
2012-04-01,"BAHIA",396
2012-05-01,"BAHIA",326
2012-06-01,"BAHIA",385
2012-07-01,"BAHIA",906
2012-08-01,"BAHIA",1835
2012-09-01,"BAHIA",7495
2012-10-01,"BAHIA",4607
2012-11-01,"BAHIA",168
2012-12-01,"BAHIA",477
2012-01-01,"CEARÁ",273
2012-02-01,"CEARÁ",41
2012-03-01,"CEARÁ",10
2012-04-01,"CEARÁ",2
2012-05-01,"CEARÁ",19
2012-06-01,"CEARÁ",28
2012-07-01,"CEARÁ",50
2012-08-01,"CEARÁ",278
2012-09-01,"CEARÁ",609
2012-10-01,"CEARÁ",1104
2012-11-01,"CEARÁ",995
2012-12-01,"CEARÁ",631
2012-01-01,"DISTRITO FEDERAL",0
2012-02-01,"DISTRITO FEDERAL",0
2012-03-01,"DISTRITO FEDERAL",0
2012-04-01,"DISTRITO FEDERAL",4
2012-05-01,"DISTRITO FEDERAL",0
2012-06-01,"DISTRITO FEDERAL",6
2012-07-01,"DISTRITO FEDERAL",29
2012-08-01,"DISTRITO FEDERAL",55
2012-09-01,"DISTRITO FEDERAL",64
2012-10-01,"DISTRITO FEDERAL",15
2012-11-01,"DISTRITO FEDERAL",0
2012-12-01,"DISTRITO FEDERAL",0
2012-01-01,"ESPÍRITO SANTO",1
2012-02-01,"ESPÍRITO SANTO",25
2012-03-01,"ESPÍRITO SANTO",35
2012-04-01,"ESPÍRITO SANTO",74
2012-05-01,"ESPÍRITO SANTO",20
2012-06-01,"ESPÍRITO SANTO",15
2012-07-01,"ESPÍRITO SANTO",35
2012-08-01,"ESPÍRITO SANTO",12
2012-09-01,"ESPÍRITO SANTO",48
2012-10-01,"ESPÍRITO SANTO",62
2012-11-01,"ESPÍRITO SANTO",7
2012-12-01,"ESPÍRITO SANTO",18
2012-01-01,"GOIÁS",21
2012-02-01,"GOIÁS",37
2012-03-01,"GOIÁS",57
2012-04-01,"GOIÁS",89
2012-05-01,"GOIÁS",103
2012-06-01,"GOIÁS",245
2012-07-01,"GOIÁS",564
2012-08-01,"GOIÁS",912
2012-09-01,"GOIÁS",2452
2012-10-01,"GOIÁS",1524
2012-11-01,"GOIÁS",57
2012-12-01,"GOIÁS",93
2012-01-01,"MARANHÃO",326
2012-02-01,"MARANHÃO",46
2012-03-01,"MARANHÃO",49
2012-04-01,"MARANHÃO",97
2012-05-01,"MARANHÃO",286
2012-06-01,"MARANHÃO",915
2012-07-01,"MARANHÃO",3548
2012-08-01,"MARANHÃO",10395
2012-09-01,"MARANHÃO",7626
2012-10-01,"MARANHÃO",5000
2012-11-01,"MARANHÃO",2010
2012-12-01,"MARANHÃO",1296
2012-01-01,"MATO GROSSO",201
2012-02-01,"MATO GROSSO",112
2012-03-01,"MATO GROSSO",169
2012-04-01,"MATO GROSSO",97
2012-05-01,"MATO GROSSO",157
2012-06-01,"MATO GROSSO",96
2012-07-01,"MATO GROSSO",538
2012-08-01,"MATO GROSSO",2951
2012-09-01,"MATO GROSSO",2264
2012-10-01,"MATO GROSSO",652
2012-11-01,"MATO GROSSO",115
2012-12-01,"MATO GROSSO",194
2012-01-01,"MATO GROSSO DO SUL",166
2012-02-01,"MATO GROSSO DO SUL",193
2012-03-01,"MATO GROSSO DO SUL",423
2012-04-01,"MATO GROSSO DO SUL",521
2012-05-01,"MATO GROSSO DO SUL",812
2012-06-01,"MATO GROSSO DO SUL",1651
2012-07-01,"MATO GROSSO DO SUL",2008
2012-08-01,"MATO GROSSO DO SUL",6195
2012-09-01,"MATO GROSSO DO SUL",10344
2012-10-01,"MATO GROSSO DO SUL",2837
2012-11-01,"MATO GROSSO DO SUL",375
2012-12-01,"MATO GROSSO DO SUL",492
2012-01-01,"MINAS GERAIS",75
2012-02-01,"MINAS GERAIS",123
2012-03-01,"MINAS GERAIS",152
2012-04-01,"MINAS GERAIS",180
2012-05-01,"MINAS GERAIS",144
2012-06-01,"MINAS GERAIS",219
2012-07-01,"MINAS GERAIS",669
2012-08-01,"MINAS GERAIS",901
2012-09-01,"MINAS GERAIS",3219
2012-10-01,"MINAS GERAIS",3970
2012-11-01,"MINAS GERAIS",220
2012-12-01,"MINAS GERAIS",189
2012-01-01,"PARANÁ",31
2012-02-01,"PARANÁ",40
2012-03-01,"PARANÁ",55
2012-04-01,"PARANÁ",38
2012-05-01,"PARANÁ",86
2012-06-01,"PARANÁ",77
2012-07-01,"PARANÁ",111
2012-08-01,"PARANÁ",522
2012-09-01,"PARANÁ",459
2012-10-01,"PARANÁ",145
2012-11-01,"PARANÁ",142
2012-12-01,"PARANÁ",54
2012-01-01,"PARAÍBA",61
2012-02-01,"PARAÍBA",15
2012-03-01,"PARAÍBA",4
2012-04-01,"PARAÍBA",13
2012-05-01,"PARAÍBA",10
2012-06-01,"PARAÍBA",5
2012-07-01,"PARAÍBA",5
2012-08-01,"PARAÍBA",13
2012-09-01,"PARAÍBA",71
2012-10-01,"PARAÍBA",136
2012-11-01,"PARAÍBA",130
2012-12-01,"PARAÍBA",62
2012-01-01,"PARÁ",392
2012-02-01,"PARÁ",63
2012-03-01,"PARÁ",30
2012-04-01,"PARÁ",11
2012-05-01,"PARÁ",59
2012-06-01,"PARÁ",183
2012-07-01,"PARÁ",661
2012-08-01,"PARÁ",6964
2012-09-01,"PARÁ",6870
2012-10-01,"PARÁ",3714
2012-11-01,"PARÁ",6156
2012-12-01,"PARÁ",1812
2012-01-01,"PERNAMBUCO",146
2012-02-01,"PERNAMBUCO",64
2012-03-01,"PERNAMBUCO",44
2012-04-01,"PERNAMBUCO",46
2012-05-01,"PERNAMBUCO",36
2012-06-01,"PERNAMBUCO",12
2012-07-01,"PERNAMBUCO",11
2012-08-01,"PERNAMBUCO",27
2012-09-01,"PERNAMBUCO",192
2012-10-01,"PERNAMBUCO",222
2012-11-01,"PERNAMBUCO",181
2012-12-01,"PERNAMBUCO",108
2012-01-01,"PIAUÍ",80
2012-02-01,"PIAUÍ",31
2012-03-01,"PIAUÍ",71
2012-04-01,"PIAUÍ",119
2012-05-01,"PIAUÍ",334
2012-06-01,"PIAUÍ",834
2012-07-01,"PIAUÍ",1755
2012-08-01,"PIAUÍ",3614
2012-09-01,"PIAUÍ",4479
2012-10-01,"PIAUÍ",2506
2012-11-01,"PIAUÍ",447
2012-12-01,"PIAUÍ",334
2012-01-01,"RIO DE JANEIRO",12
2012-02-01,"RIO DE JANEIRO",11
2012-03-01,"RIO DE JANEIRO",20
2012-04-01,"RIO DE JANEIRO",12
2012-05-01,"RIO DE JANEIRO",18
2012-06-01,"RIO DE JANEIRO",14
2012-07-01,"RIO DE JANEIRO",50
2012-08-01,"RIO DE JANEIRO",72
2012-09-01,"RIO DE JANEIRO",172
2012-10-01,"RIO DE JANEIRO",163
2012-11-01,"RIO DE JANEIRO",13
2012-12-01,"RIO DE JANEIRO",18
2012-01-01,"RIO GRANDE DO NORTE",72
2012-02-01,"RIO GRANDE DO NORTE",13
2012-03-01,"RIO GRANDE DO NORTE",2
2012-04-01,"RIO GRANDE DO NORTE",4
2012-05-01,"RIO GRANDE DO NORTE",14
2012-06-01,"RIO GRANDE DO NORTE",5
2012-07-01,"RIO GRANDE DO NORTE",3
2012-08-01,"RIO GRANDE DO NORTE",23
2012-09-01,"RIO GRANDE DO NORTE",41
2012-10-01,"RIO GRANDE DO NORTE",74
2012-11-01,"RIO GRANDE DO NORTE",69
2012-12-01,"RIO GRANDE DO NORTE",75
2012-01-01,"RIO GRANDE DO SUL",61
2012-02-01,"RIO GRANDE DO SUL",39
2012-03-01,"RIO GRANDE DO SUL",50
2012-04-01,"RIO GRANDE DO SUL",41
2012-05-01,"RIO GRANDE DO SUL",112
2012-06-01,"RIO GRANDE DO SUL",86
2012-07-01,"RIO GRANDE DO SUL",134
2012-08-01,"RIO GRANDE DO SUL",410
2012-09-01,"RIO GRANDE DO SUL",113
2012-10-01,"RIO GRANDE DO SUL",91
2012-11-01,"RIO GRANDE DO SUL",74
2012-12-01,"RIO GRANDE DO SUL",38
2012-01-01,"RONDÔNIA",2
2012-02-01,"RONDÔNIA",9
2012-03-01,"RONDÔNIA",6
2012-04-01,"RONDÔNIA",12
2012-05-01,"RONDÔNIA",22
2012-06-01,"RONDÔNIA",32
2012-07-01,"RONDÔNIA",205
2012-08-01,"RONDÔNIA",2209
2012-09-01,"RONDÔNIA",2471
2012-10-01,"RONDÔNIA",1229
2012-11-01,"RONDÔNIA",174
2012-12-01,"RONDÔNIA",50
2012-01-01,"RORAIMA",217
2012-02-01,"RORAIMA",130
2012-03-01,"RORAIMA",99
2012-04-01,"RORAIMA",25
2012-05-01,"RORAIMA",18
2012-06-01,"RORAIMA",22
2012-07-01,"RORAIMA",2
2012-08-01,"RORAIMA",4
2012-09-01,"RORAIMA",67
2012-10-01,"RORAIMA",152
2012-11-01,"RORAIMA",187
2012-12-01,"RORAIMA",78
2012-01-01,"SANTA CATARINA",14
2012-02-01,"SANTA CATARINA",13
2012-03-01,"SANTA CATARINA",65
2012-04-01,"SANTA CATARINA",40
2012-05-01,"SANTA CATARINA",60
2012-06-01,"SANTA CATARINA",42
2012-07-01,"SANTA CATARINA",42
2012-08-01,"SANTA CATARINA",398
2012-09-01,"SANTA CATARINA",188
2012-10-01,"SANTA CATARINA",34
2012-11-01,"SANTA CATARINA",72
2012-12-01,"SANTA CATARINA",32
2012-01-01,"SERGIPE",39
2012-02-01,"SERGIPE",34
2012-03-01,"SERGIPE",71
2012-04-01,"SERGIPE",40
2012-05-01,"SERGIPE",17
2012-06-01,"SERGIPE",3
2012-07-01,"SERGIPE",1
2012-08-01,"SERGIPE",0
2012-09-01,"SERGIPE",1
2012-10-01,"SERGIPE",1
2012-11-01,"SERGIPE",6
2012-12-01,"SERGIPE",18
2012-01-01,"SÃO PAULO",38
2012-02-01,"SÃO PAULO",81
2012-03-01,"SÃO PAULO",99
2012-04-01,"SÃO PAULO",82
2012-05-01,"SÃO PAULO",82
2012-06-01,"SÃO PAULO",30
2012-07-01,"SÃO PAULO",179
2012-08-01,"SÃO PAULO",435
2012-09-01,"SÃO PAULO",813
2012-10-01,"SÃO PAULO",206
2012-11-01,"SÃO PAULO",50
2012-12-01,"SÃO PAULO",64
2012-01-01,"TOCANTINS",12
2012-02-01,"TOCANTINS",45
2012-03-01,"TOCANTINS",80
2012-04-01,"TOCANTINS",226
2012-05-01,"TOCANTINS",467
2012-06-01,"TOCANTINS",922
2012-07-01,"TOCANTINS",1693
2012-08-01,"TOCANTINS",4280
2012-09-01,"TOCANTINS",7460
2012-10-01,"TOCANTINS",3680
2012-11-01,"TOCANTINS",179
2012-12-01,"TOCANTINS",128
2013-01-01,"ACRE",0
2013-02-01,"ACRE",0
2013-03-01,"ACRE",2
2013-04-01,"ACRE",19
2013-05-01,"ACRE",4
2013-06-01,"ACRE",8
2013-07-01,"ACRE",54
2013-08-01,"ACRE",679
2013-09-01,"ACRE",2136
2013-10-01,"ACRE",258
2013-11-01,"ACRE",79
2013-12-01,"ACRE",3
2013-01-01,"ALAGOAS",49
2013-02-01,"ALAGOAS",19
2013-03-01,"ALAGOAS",31
2013-04-01,"ALAGOAS",25
2013-05-01,"ALAGOAS",2
2013-06-01,"ALAGOAS",1
2013-07-01,"ALAGOAS",0
2013-08-01,"ALAGOAS",0
2013-09-01,"ALAGOAS",4
2013-10-01,"ALAGOAS",25
2013-11-01,"ALAGOAS",10
2013-12-01,"ALAGOAS",42
2013-01-01,"AMAPÁ",3
2013-02-01,"AMAPÁ",0
2013-03-01,"AMAPÁ",0
2013-04-01,"AMAPÁ",2
2013-05-01,"AMAPÁ",0
2013-06-01,"AMAPÁ",1
2013-07-01,"AMAPÁ",1
2013-08-01,"AMAPÁ",9
2013-09-01,"AMAPÁ",85
2013-10-01,"AMAPÁ",385
2013-11-01,"AMAPÁ",341
2013-12-01,"AMAPÁ",148
2013-01-01,"AMAZONAS",37
2013-02-01,"AMAZONAS",16
2013-03-01,"AMAZONAS",49
2013-04-01,"AMAZONAS",20
2013-05-01,"AMAZONAS",19
2013-06-01,"AMAZONAS",56
2013-07-01,"AMAZONAS",248
2013-08-01,"AMAZONAS",1276
2013-09-01,"AMAZONAS",1739
2013-10-01,"AMAZONAS",1202
2013-11-01,"AMAZONAS",220
2013-12-01,"AMAZONAS",236
2013-01-01,"BAHIA",125
2013-02-01,"BAHIA",231
2013-03-01,"BAHIA",363
2013-04-01,"BAHIA",108
2013-05-01,"BAHIA",141
2013-06-01,"BAHIA",208
2013-07-01,"BAHIA",362
2013-08-01,"BAHIA",610
2013-09-01,"BAHIA",2681
2013-10-01,"BAHIA",1969
2013-11-01,"BAHIA",288
2013-12-01,"BAHIA",131
2013-01-01,"CEARÁ",103
2013-02-01,"CEARÁ",49
2013-03-01,"CEARÁ",17
2013-04-01,"CEARÁ",4
2013-05-01,"CEARÁ",4
2013-06-01,"CEARÁ",5
2013-07-01,"CEARÁ",4
2013-08-01,"CEARÁ",32
2013-09-01,"CEARÁ",177
2013-10-01,"CEARÁ",466
2013-11-01,"CEARÁ",1081
2013-12-01,"CEARÁ",956
2013-01-01,"DISTRITO FEDERAL",0
2013-02-01,"DISTRITO FEDERAL",1
2013-03-01,"DISTRITO FEDERAL",1
2013-04-01,"DISTRITO FEDERAL",1
2013-05-01,"DISTRITO FEDERAL",2
2013-06-01,"DISTRITO FEDERAL",4
2013-07-01,"DISTRITO FEDERAL",22
2013-08-01,"DISTRITO FEDERAL",34
2013-09-01,"DISTRITO FEDERAL",31
2013-10-01,"DISTRITO FEDERAL",3
2013-11-01,"DISTRITO FEDERAL",0
2013-12-01,"DISTRITO FEDERAL",2
2013-01-01,"ESPÍRITO SANTO",10
2013-02-01,"ESPÍRITO SANTO",15
2013-03-01,"ESPÍRITO SANTO",13
2013-04-01,"ESPÍRITO SANTO",16
2013-05-01,"ESPÍRITO SANTO",14
2013-06-01,"ESPÍRITO SANTO",22
2013-07-01,"ESPÍRITO SANTO",20
2013-08-01,"ESPÍRITO SANTO",53
2013-09-01,"ESPÍRITO SANTO",30
2013-10-01,"ESPÍRITO SANTO",37
2013-11-01,"ESPÍRITO SANTO",11
2013-12-01,"ESPÍRITO SANTO",9
2013-01-01,"GOIÁS",33
2013-02-01,"GOIÁS",86
2013-03-01,"GOIÁS",79
2013-04-01,"GOIÁS",42
2013-05-01,"GOIÁS",150
2013-06-01,"GOIÁS",192
2013-07-01,"GOIÁS",350
2013-08-01,"GOIÁS",488
2013-09-01,"GOIÁS",684
2013-10-01,"GOIÁS",606
2013-11-01,"GOIÁS",183
2013-12-01,"GOIÁS",86
2013-01-01,"MARANHÃO",209
2013-02-01,"MARANHÃO",62
2013-03-01,"MARANHÃO",30
2013-04-01,"MARANHÃO",62
2013-05-01,"MARANHÃO",100
2013-06-01,"MARANHÃO",498
2013-07-01,"MARANHÃO",1111
2013-08-01,"MARANHÃO",2098
2013-09-01,"MARANHÃO",3880
2013-10-01,"MARANHÃO",2918
2013-11-01,"MARANHÃO",2529
2013-12-01,"MARANHÃO",2692
2013-01-01,"MATO GROSSO",174
2013-02-01,"MATO GROSSO",100
2013-03-01,"MATO GROSSO",158
2013-04-01,"MATO GROSSO",78
2013-05-01,"MATO GROSSO",72
2013-06-01,"MATO GROSSO",35
2013-07-01,"MATO GROSSO",201
2013-08-01,"MATO GROSSO",677
2013-09-01,"MATO GROSSO",1074
2013-10-01,"MATO GROSSO",378
2013-11-01,"MATO GROSSO",423
2013-12-01,"MATO GROSSO",195
2013-01-01,"MATO GROSSO DO SUL",269
2013-02-01,"MATO GROSSO DO SUL",375
2013-03-01,"MATO GROSSO DO SUL",563
2013-04-01,"MATO GROSSO DO SUL",338
2013-05-01,"MATO GROSSO DO SUL",739
2013-06-01,"MATO GROSSO DO SUL",1213
2013-07-01,"MATO GROSSO DO SUL",1630
2013-08-01,"MATO GROSSO DO SUL",3568
2013-09-01,"MATO GROSSO DO SUL",5576
2013-10-01,"MATO GROSSO DO SUL",1986
2013-11-01,"MATO GROSSO DO SUL",1064
2013-12-01,"MATO GROSSO DO SUL",447
2013-01-01,"MINAS GERAIS",75
2013-02-01,"MINAS GERAIS",143
2013-03-01,"MINAS GERAIS",110
2013-04-01,"MINAS GERAIS",61
2013-05-01,"MINAS GERAIS",150
2013-06-01,"MINAS GERAIS",144
2013-07-01,"MINAS GERAIS",462
2013-08-01,"MINAS GERAIS",911
2013-09-01,"MINAS GERAIS",1656
2013-10-01,"MINAS GERAIS",1221
2013-11-01,"MINAS GERAIS",277
2013-12-01,"MINAS GERAIS",98
2013-01-01,"PARANÁ",28
2013-02-01,"PARANÁ",9
2013-03-01,"PARANÁ",18
2013-04-01,"PARANÁ",72
2013-05-01,"PARANÁ",85
2013-06-01,"PARANÁ",52
2013-07-01,"PARANÁ",168
2013-08-01,"PARANÁ",481
2013-09-01,"PARANÁ",476
2013-10-01,"PARANÁ",233
2013-11-01,"PARANÁ",126
2013-12-01,"PARANÁ",155
2013-01-01,"PARAÍBA",38
2013-02-01,"PARAÍBA",9
2013-03-01,"PARAÍBA",3
2013-04-01,"PARAÍBA",6
2013-05-01,"PARAÍBA",3
2013-06-01,"PARAÍBA",3
2013-07-01,"PARAÍBA",1
2013-08-01,"PARAÍBA",3
2013-09-01,"PARAÍBA",25
2013-10-01,"PARAÍBA",58
2013-11-01,"PARAÍBA",95
2013-12-01,"PARAÍBA",78
2013-01-01,"PARÁ",167
2013-02-01,"PARÁ",30
2013-03-01,"PARÁ",19
2013-04-01,"PARÁ",20
2013-05-01,"PARÁ",42
2013-06-01,"PARÁ",173
2013-07-01,"PARÁ",447
2013-08-01,"PARÁ",2161
2013-09-01,"PARÁ",3360
2013-10-01,"PARÁ",4921
2013-11-01,"PARÁ",3688
2013-12-01,"PARÁ",5514
2013-01-01,"PERNAMBUCO",55
2013-02-01,"PERNAMBUCO",29
2013-03-01,"PERNAMBUCO",40
2013-04-01,"PERNAMBUCO",11
2013-05-01,"PERNAMBUCO",9
2013-06-01,"PERNAMBUCO",12
2013-07-01,"PERNAMBUCO",4
2013-08-01,"PERNAMBUCO",14
2013-09-01,"PERNAMBUCO",143
2013-10-01,"PERNAMBUCO",161
2013-11-01,"PERNAMBUCO",110
2013-12-01,"PERNAMBUCO",141
2013-01-01,"PIAUÍ",72
2013-02-01,"PIAUÍ",68
2013-03-01,"PIAUÍ",14
2013-04-01,"PIAUÍ",34
2013-05-01,"PIAUÍ",40
2013-06-01,"PIAUÍ",263
2013-07-01,"PIAUÍ",361
2013-08-01,"PIAUÍ",1015
2013-09-01,"PIAUÍ",2311
2013-10-01,"PIAUÍ",1269
2013-11-01,"PIAUÍ",640
2013-12-01,"PIAUÍ",468
2013-01-01,"RIO DE JANEIRO",9
2013-02-01,"RIO DE JANEIRO",12
2013-03-01,"RIO DE JANEIRO",9
2013-04-01,"RIO DE JANEIRO",9
2013-05-01,"RIO DE JANEIRO",16
2013-06-01,"RIO DE JANEIRO",17
2013-07-01,"RIO DE JANEIRO",58
2013-08-01,"RIO DE JANEIRO",74
2013-09-01,"RIO DE JANEIRO",117
2013-10-01,"RIO DE JANEIRO",44
2013-11-01,"RIO DE JANEIRO",28
2013-12-01,"RIO DE JANEIRO",12
2013-01-01,"RIO GRANDE DO NORTE",25
2013-02-01,"RIO GRANDE DO NORTE",24
2013-03-01,"RIO GRANDE DO NORTE",6
2013-04-01,"RIO GRANDE DO NORTE",7
