number,date,state
34,2017-02-01,"Rio"
10,2017-02-01,"Rio"
31,2017-02-01,"Rio"
34,2017-03-01,"Rio"
3,2017-03-01,"Rio"
10,2017-03-01,"Rio"
12,2017-04-01,"Rio"
6,2017-04-01,"Rio"
51,2017-04-01,"Rio"
15,2017-05-01,"Rio"
43,2017-05-01,"Rio"
2,2017-05-01,"Rio"
3,2017-06-01,"Rio"
68,2017-06-01,"Rio"
103,2017-06-01,"Rio"
4,2017-07-01,"Rio"
70,2017-07-01,"Rio"
885,2017-07-01,"Rio"
21,2017-08-01,"Rio"
164,2017-08-01,"Rio"
819,2017-08-01,"Rio"
48,2017-09-01,"Rio"
343,2017-09-01,"Rio"
728,2017-09-01,"Rio"
101,2017-10-01,"Rio"
85,2017-10-01,"Rio"
238,2017-10-01,"Rio"
43,2017-11-01,"Rio"
137,2017-11-01,"Rio"
89,2017-11-01,"Rio"
0,1998-01-01,"Rondonia"
0,1998-02-01,"Rondonia"
0,1998-03-01,"Rondonia"
0,1998-04-01,"Rondonia"
0,1998-05-01,"Rondonia"
26,1998-06-01,"Rondonia"
365,1998-07-01,"Rondonia"
2254,1998-08-01,"Rondonia"
3753,1998-09-01,"Rondonia"
483,1998-10-01,"Rondonia"
3,1998-11-01,"Rondonia"
33,1998-12-01,"Rondonia"
1,1999-01-01,"Rondonia"
1,1999-02-01,"Rondonia"
8,1999-03-01,"Rondonia"
3,1999-04-01,"Rondonia"
3,1999-05-01,"Rondonia"
10,1999-06-01,"Rondonia"
135,1999-07-01,"Rondonia"
1976,1999-08-01,"Rondonia"
3062,1999-09-01,"Rondonia"
1884,1999-10-01,"Rondonia"
41,1999-11-01,"Rondonia"
0,1999-12-01,"Rondonia"
0,2000-01-01,"Rondonia"
6,2000-02-01,"Rondonia"
9,2000-03-01,"Rondonia"
0,2000-04-01,"Rondonia"
13,2000-05-01,"Rondonia"
54,2000-06-01,"Rondonia"
117,2000-07-01,"Rondonia"
2197,2000-08-01,"Rondonia"
2438,2000-09-01,"Rondonia"
644,2000-10-01,"Rondonia"
13,2000-11-01,"Rondonia"
7,2000-12-01,"Rondonia"
0,2001-01-01,"Rondonia"
2,2001-02-01,"Rondonia"
0,2001-03-01,"Rondonia"
0,2001-04-01,"Rondonia"
5,2001-05-01,"Rondonia"
31,2001-06-01,"Rondonia"
74,2001-07-01,"Rondonia"
2132,2001-08-01,"Rondonia"
1927,2001-09-01,"Rondonia"
796,2001-10-01,"Rondonia"
91,2001-11-01,"Rondonia"
1,2001-12-01,"Rondonia"
6,2002-01-01,"Rondonia"
8,2002-02-01,"Rondonia"
1,2002-03-01,"Rondonia"
3,2002-04-01,"Rondonia"
10,2002-05-01,"Rondonia"
141,2002-06-01,"Rondonia"
539,2002-07-01,"Rondonia"
3465,2002-08-01,"Rondonia"
7067,2002-09-01,"Rondonia"
3554,2002-10-01,"Rondonia"
639,2002-11-01,"Rondonia"
91,2002-12-01,"Rondonia"
62,2003-01-01,"Rondonia"
10,2003-02-01,"Rondonia"
13,2003-03-01,"Rondonia"
10,2003-04-01,"Rondonia"
21,2003-05-01,"Rondonia"
74,2003-06-01,"Rondonia"
516,2003-07-01,"Rondonia"
7060,2003-08-01,"Rondonia"
6890,2003-09-01,"Rondonia"
4962,2003-10-01,"Rondonia"
526,2003-11-01,"Rondonia"
214,2003-12-01,"Rondonia"
30,2004-01-01,"Rondonia"
12,2004-02-01,"Rondonia"
20,2004-03-01,"Rondonia"
14,2004-04-01,"Rondonia"
9,2004-05-01,"Rondonia"
151,2004-06-01,"Rondonia"
1233,2004-07-01,"Rondonia"
6893,2004-08-01,"Rondonia"
1305,2004-09-01,"Rondonia"
3094,2004-10-01,"Rondonia"
452,2004-11-01,"Rondonia"
208,2004-12-01,"Rondonia"
99,2005-01-01,"Rondonia"
42,2005-02-01,"Rondonia"
17,2005-03-01,"Rondonia"
7,2005-04-01,"Rondonia"
38,2005-05-01,"Rondonia"
153,2005-06-01,"Rondonia"
798,2005-07-01,"Rondonia"
6672,2005-08-01,"Rondonia"
13972,2005-09-01,"Rondonia"
2559,2005-10-01,"Rondonia"
465,2005-11-01,"Rondonia"
36,2005-12-01,"Rondonia"
16,2006-01-01,"Rondonia"
17,2006-02-01,"Rondonia"
15,2006-03-01,"Rondonia"
0,2006-04-01,"Rondonia"
7,2006-05-01,"Rondonia"
40,2006-06-01,"Rondonia"
314,2006-07-01,"Rondonia"
3124,2006-08-01,"Rondonia"
9920,2006-09-01,"Rondonia"
1148,2006-10-01,"Rondonia"
253,2006-11-01,"Rondonia"
4,2006-12-01,"Rondonia"
33,2007-01-01,"Rondonia"
8,2007-02-01,"Rondonia"
20,2007-03-01,"Rondonia"
0,2007-04-01,"Rondonia"
4,2007-05-01,"Rondonia"
71,2007-06-01,"Rondonia"
187,2007-07-01,"Rondonia"
4786,2007-08-01,"Rondonia"
6832,2007-09-01,"Rondonia"
2023,2007-10-01,"Rondonia"
53,2007-11-01,"Rondonia"
6,2007-12-01,"Rondonia"
4,2008-01-01,"Rondonia"
7,2008-02-01,"Rondonia"
2,2008-03-01,"Rondonia"
8,2008-04-01,"Rondonia"
1,2008-05-01,"Rondonia"
11,2008-06-01,"Rondonia"
138,2008-07-01,"Rondonia"
1251,2008-08-01,"Rondonia"
3726,2008-09-01,"Rondonia"
1482,2008-10-01,"Rondonia"
78,2008-11-01,"Rondonia"
2,2008-12-01,"Rondonia"
17,2009-01-01,"Rondonia"
1,2009-02-01,"Rondonia"
12,2009-03-01,"Rondonia"
3,2009-04-01,"Rondonia"
6,2009-05-01,"Rondonia"
13,2009-06-01,"Rondonia"
110,2009-07-01,"Rondonia"
484,2009-08-01,"Rondonia"
1869,2009-09-01,"Rondonia"
1444,2009-10-01,"Rondonia"
128,2009-11-01,"Rondonia"
9,2009-12-01,"Rondonia"
18,2010-01-01,"Rondonia"
9,2010-02-01,"Rondonia"
11,2010-03-01,"Rondonia"
19,2010-04-01,"Rondonia"
41,2010-05-01,"Rondonia"
44,2010-06-01,"Rondonia"
747,2010-07-01,"Rondonia"
4388,2010-08-01,"Rondonia"
4893,2010-09-01,"Rondonia"
1307,2010-10-01,"Rondonia"
238,2010-11-01,"Rondonia"
158,2010-12-01,"Rondonia"
1,2011-01-01,"Rondonia"
2,2011-02-01,"Rondonia"
6,2011-03-01,"Rondonia"
8,2011-04-01,"Rondonia"
54,2011-05-01,"Rondonia"
130,2011-06-01,"Rondonia"
293,2011-07-01,"Rondonia"
1161,2011-08-01,"Rondonia"
1782,2011-09-01,"Rondonia"
822,2011-10-01,"Rondonia"
245,2011-11-01,"Rondonia"
37,2011-12-01,"Rondonia"
2,2012-01-01,"Rondonia"
9,2012-02-01,"Rondonia"
6,2012-03-01,"Rondonia"
12,2012-04-01,"Rondonia"
22,2012-05-01,"Rondonia"
32,2012-06-01,"Rondonia"
205,2012-07-01,"Rondonia"
2209,2012-08-01,"Rondonia"
2471,2012-09-01,"Rondonia"
1229,2012-10-01,"Rondonia"
174,2012-11-01,"Rondonia"
50,2012-12-01,"Rondonia"
7,2013-01-01,"Rondonia"
8,2013-02-01,"Rondonia"
23,2013-03-01,"Rondonia"
9,2013-04-01,"Rondonia"
9,2013-05-01,"Rondonia"
22,2013-06-01,"Rondonia"
117,2013-07-01,"Rondonia"
885,2013-08-01,"Rondonia"
1776,2013-09-01,"Rondonia"
555,2013-10-01,"Rondonia"
108,2013-11-01,"Rondonia"
143,2013-12-01,"Rondonia"
12,2014-01-01,"Rondonia"
5,2014-02-01,"Rondonia"
13,2014-03-01,"Rondonia"
15,2014-04-01,"Rondonia"
28,2014-05-01,"Rondonia"
92,2014-06-01,"Rondonia"
192,2014-07-01,"Rondonia"
3038,2014-08-01,"Rondonia"
2800,2014-09-01,"Rondonia"
1063,2014-10-01,"Rondonia"
202,2014-11-01,"Rondonia"
144,2014-12-01,"Rondonia"
30,2015-01-01,"Rondonia"
22,2015-02-01,"Rondonia"
15,2015-03-01,"Rondonia"
15,2015-04-01,"Rondonia"
13,2015-05-01,"Rondonia"
119,2015-06-01,"Rondonia"
423,2015-07-01,"Rondonia"
3762,2015-08-01,"Rondonia"
6129,2015-09-01,"Rondonia"
2598,2015-10-01,"Rondonia"
1002,2015-11-01,"Rondonia"
282,2015-12-01,"Rondonia"
93,2016-01-01,"Rondonia"
88,2016-02-01,"Rondonia"
25,2016-03-01,"Rondonia"
59,2016-04-01,"Rondonia"
44,2016-05-01,"Rondonia"
170,2016-06-01,"Rondonia"
969,2016-07-01,"Rondonia"
3675,2016-08-01,"Rondonia"
4208,2016-09-01,"Rondonia"
1844,2016-10-01,"Rondonia"
401,2016-11-01,"Rondonia"
148,2016-12-01,"Rondonia"
44,2017-01-01,"Rondonia"
10,2017-02-01,"Rondonia"
21,2017-03-01,"Rondonia"
19,2017-04-01,"Rondonia"
31,2017-05-01,"Rondonia"
192,2017-06-01,"Rondonia"
1280,2017-07-01,"Rondonia"
4287,2017-08-01,"Rondonia"
5638,2017-09-01,"Rondonia"
2190,2017-10-01,"Rondonia"
372,2017-11-01,"Rondonia"
0,1998-01-01,"Roraima"
0,1998-02-01,"Roraima"
0,1998-03-01,"Roraima"
0,1998-04-01,"Roraima"
0,1998-05-01,"Roraima"
0,1998-06-01,"Roraima"
1,1998-07-01,"Roraima"
0,1998-08-01,"Roraima"
2,1998-09-01,"Roraima"
1,1998-10-01,"Roraima"
1,1998-11-01,"Roraima"
16,1998-12-01,"Roraima"
15,1999-01-01,"Roraima"
20,1999-02-01,"Roraima"
98,1999-03-01,"Roraima"
16,1999-04-01,"Roraima"
0,1999-05-01,"Roraima"
3,1999-06-01,"Roraima"
4,1999-07-01,"Roraima"
1,1999-08-01,"Roraima"
3,1999-09-01,"Roraima"
10,1999-10-01,"Roraima"
15,1999-11-01,"Roraima"
35,1999-12-01,"Roraima"
18,2000-01-01,"Roraima"
57,2000-02-01,"Roraima"
125,2000-03-01,"Roraima"
0,2000-04-01,"Roraima"
7,2000-05-01,"Roraima"
0,2000-06-01,"Roraima"
0,2000-07-01,"Roraima"
9,2000-08-01,"Roraima"
12,2000-09-01,"Roraima"
25,2000-10-01,"Roraima"
32,2000-11-01,"Roraima"
77,2000-12-01,"Roraima"
101,2001-01-01,"Roraima"
646,2001-02-01,"Roraima"
1108,2001-03-01,"Roraima"
380,2001-04-01,"Roraima"
9,2001-05-01,"Roraima"
1,2001-06-01,"Roraima"
1,2001-07-01,"Roraima"
4,2001-08-01,"Roraima"
1,2001-09-01,"Roraima"
13,2001-10-01,"Roraima"
76,2001-11-01,"Roraima"
76,2001-12-01,"Roraima"
302,2002-01-01,"Roraima"
476,2002-02-01,"Roraima"
820,2002-03-01,"Roraima"
41,2002-04-01,"Roraima"
0,2002-05-01,"Roraima"
0,2002-06-01,"Roraima"
7,2002-07-01,"Roraima"
7,2002-08-01,"Roraima"
48,2002-09-01,"Roraima"
191,2002-10-01,"Roraima"
133,2002-11-01,"Roraima"
199,2002-12-01,"Roraima"
547,2003-01-01,"Roraima"
767,2003-02-01,"Roraima"
1131,2003-03-01,"Roraima"
268,2003-04-01,"Roraima"
0,2003-05-01,"Roraima"
0,2003-06-01,"Roraima"
0,2003-07-01,"Roraima"
2,2003-08-01,"Roraima"
6,2003-09-01,"Roraima"
14,2003-10-01,"Roraima"
27,2003-11-01,"Roraima"
157,2003-12-01,"Roraima"
355,2004-01-01,"Roraima"
259,2004-02-01,"Roraima"
276,2004-03-01,"Roraima"
182,2004-04-01,"Roraima"
2,2004-05-01,"Roraima"
6,2004-06-01,"Roraima"
2,2004-07-01,"Roraima"
18,2004-08-01,"Roraima"
9,2004-09-01,"Roraima"
53,2004-10-01,"Roraima"
135,2004-11-01,"Roraima"
160,2004-12-01,"Roraima"
106,2005-01-01,"Roraima"
105,2005-02-01,"Roraima"
244,2005-03-01,"Roraima"
22,2005-04-01,"Roraima"
1,2005-05-01,"Roraima"
5,2005-06-01,"Roraima"
2,2005-07-01,"Roraima"
9,2005-08-01,"Roraima"
72,2005-09-01,"Roraima"
88,2005-10-01,"Roraima"
135,2005-11-01,"Roraima"
71,2005-12-01,"Roraima"
70,2006-01-01,"Roraima"
283,2006-02-01,"Roraima"
385,2006-03-01,"Roraima"
201,2006-04-01,"Roraima"
0,2006-05-01,"Roraima"
0,2006-06-01,"Roraima"
0,2006-07-01,"Roraima"
4,2006-08-01,"Roraima"
40,2006-09-01,"Roraima"
135,2006-10-01,"Roraima"
26,2006-11-01,"Roraima"
101,2006-12-01,"Roraima"
194,2007-01-01,"Roraima"
796,2007-02-01,"Roraima"
665,2007-03-01,"Roraima"
58,2007-04-01,"Roraima"
0,2007-05-01,"Roraima"
1,2007-06-01,"Roraima"
3,2007-07-01,"Roraima"
2,2007-08-01,"Roraima"
9,2007-09-01,"Roraima"
15,2007-10-01,"Roraima"
112,2007-11-01,"Roraima"
8,2007-12-01,"Roraima"
245,2008-01-01,"Roraima"
138,2008-02-01,"Roraima"
422,2008-03-01,"Roraima"
175,2008-04-01,"Roraima"
8,2008-05-01,"Roraima"
0,2008-06-01,"Roraima"
0,2008-07-01,"Roraima"
4,2008-08-01,"Roraima"
17,2008-09-01,"Roraima"
78,2008-10-01,"Roraima"
39,2008-11-01,"Roraima"
5,2008-12-01,"Roraima"
45,2009-01-01,"Roraima"
153,2009-02-01,"Roraima"
176,2009-03-01,"Roraima"
115,2009-04-01,"Roraima"
219,2009-05-01,"Roraima"
16,2009-06-01,"Roraima"
18,2009-07-01,"Roraima"
29,2009-08-01,"Roraima"
117,2009-09-01,"Roraima"
197,2009-10-01,"Roraima"
312,2009-11-01,"Roraima"
290,2009-12-01,"Roraima"
351,2010-01-01,"Roraima"
470,2010-02-01,"Roraima"
417,2010-03-01,"Roraima"
15,2010-04-01,"Roraima"
3,2010-05-01,"Roraima"
0,2010-06-01,"Roraima"
1,2010-07-01,"Roraima"
3,2010-08-01,"Roraima"
18,2010-09-01,"Roraima"
64,2010-10-01,"Roraima"
27,2010-11-01,"Roraima"
73,2010-12-01,"Roraima"
225,2011-01-01,"Roraima"
112,2011-02-01,"Roraima"
91,2011-03-01,"Roraima"
108,2011-04-01,"Roraima"
4,2011-05-01,"Roraima"
6,2011-06-01,"Roraima"
9,2011-07-01,"Roraima"
39,2011-08-01,"Roraima"
53,2011-09-01,"Roraima"
65,2011-10-01,"Roraima"
121,2011-11-01,"Roraima"
249,2011-12-01,"Roraima"
217,2012-01-01,"Roraima"
130,2012-02-01,"Roraima"
99,2012-03-01,"Roraima"
25,2012-04-01,"Roraima"
18,2012-05-01,"Roraima"
22,2012-06-01,"Roraima"
2,2012-07-01,"Roraima"
4,2012-08-01,"Roraima"
67,2012-09-01,"Roraima"
152,2012-10-01,"Roraima"
187,2012-11-01,"Roraima"
78,2012-12-01,"Roraima"
397,2013-01-01,"Roraima"
62,2013-02-01,"Roraima"
179,2013-03-01,"Roraima"
87,2013-04-01,"Roraima"
4,2013-05-01,"Roraima"
6,2013-06-01,"Roraima"
4,2013-07-01,"Roraima"
3,2013-08-01,"Roraima"
18,2013-09-01,"Roraima"
63,2013-10-01,"Roraima"
106,2013-11-01,"Roraima"
65,2013-12-01,"Roraima"
355,2014-01-01,"Roraima"
226,2014-02-01,"Roraima"
494,2014-03-01,"Roraima"
162,2014-04-01,"Roraima"
58,2014-05-01,"Roraima"
4,2014-06-01,"Roraima"
9,2014-07-01,"Roraima"
12,2014-08-01,"Roraima"
67,2014-09-01,"Roraima"
61,2014-10-01,"Roraima"
143,2014-11-01,"Roraima"
277,2014-12-01,"Roraima"
330,2015-01-01,"Roraima"
418,2015-02-01,"Roraima"
163,2015-03-01,"Roraima"
278,2015-04-01,"Roraima"
12,2015-05-01,"Roraima"
3,2015-06-01,"Roraima"
5,2015-07-01,"Roraima"
11,2015-08-01,"Roraima"
77,2015-09-01,"Roraima"
181,2015-10-01,"Roraima"
280,2015-11-01,"Roraima"
304,2015-12-01,"Roraima"
1754,2016-01-01,"Roraima"
171,2016-02-01,"Roraima"
1081,2016-03-01,"Roraima"
126,2016-04-01,"Roraima"
22,2016-05-01,"Roraima"
7,2016-06-01,"Roraima"
0,2016-07-01,"Roraima"
11,2016-08-01,"Roraima"
19,2016-09-01,"Roraima"
101,2016-10-01,"Roraima"
71,2016-11-01,"Roraima"
136,2016-12-01,"Roraima"
108,2017-01-01,"Roraima"
129,2017-02-01,"Roraima"
216,2017-03-01,"Roraima"
51,2017-04-01,"Roraima"
29,2017-05-01,"Roraima"
4,2017-06-01,"Roraima"
3,2017-07-01,"Roraima"
35,2017-08-01,"Roraima"
43,2017-09-01,"Roraima"
156,2017-10-01,"Roraima"
327,2017-11-01,"Roraima"
0,1998-01-01,"Santa Catarina"
0,1998-02-01,"Santa Catarina"
0,1998-03-01,"Santa Catarina"
0,1998-04-01,"Santa Catarina"
0,1998-05-01,"Santa Catarina"
2,1998-06-01,"Santa Catarina"
0,1998-07-01,"Santa Catarina"
0,1998-08-01,"Santa Catarina"
6,1998-09-01,"Santa Catarina"
4,1998-10-01,"Santa Catarina"
21,1998-11-01,"Santa Catarina"
26,1998-12-01,"Santa Catarina"
11,1999-01-01,"Santa Catarina"
2,1999-02-01,"Santa Catarina"
7,1999-03-01,"Santa Catarina"
0,1999-04-01,"Santa Catarina"
1,1999-05-01,"Santa Catarina"
0,1999-06-01,"Santa Catarina"
2,1999-07-01,"Santa Catarina"
51,1999-08-01,"Santa Catarina"
101,1999-09-01,"Santa Catarina"
16,1999-10-01,"Santa Catarina"
84,1999-11-01,"Santa Catarina"
89,1999-12-01,"Santa Catarina"
14,2000-01-01,"Santa Catarina"
8,2000-02-01,"Santa Catarina"
46,2000-03-01,"Santa Catarina"
7,2000-04-01,"Santa Catarina"
0,2000-05-01,"Santa Catarina"
2,2000-06-01,"Santa Catarina"
21,2000-07-01,"Santa Catarina"
69,2000-08-01,"Santa Catarina"
36,2000-09-01,"Santa Catarina"
55,2000-10-01,"Santa Catarina"
19,2000-11-01,"Santa Catarina"
29,2000-12-01,"Santa Catarina"
11,2001-01-01,"Santa Catarina"
0,2001-02-01,"Santa Catarina"
1,2001-03-01,"Santa Catarina"
1,2001-04-01,"Santa Catarina"
2,2001-05-01,"Santa Catarina"
1,2001-06-01,"Santa Catarina"
5,2001-07-01,"Santa Catarina"
24,2001-08-01,"Santa Catarina"
18,2001-09-01,"Santa Catarina"
26,2001-10-01,"Santa Catarina"
66,2001-11-01,"Santa Catarina"
45,2001-12-01,"Santa Catarina"
22,2002-01-01,"Santa Catarina"
5,2002-02-01,"Santa Catarina"
12,2002-03-01,"Santa Catarina"
7,2002-04-01,"Santa Catarina"
3,2002-05-01,"Santa Catarina"
0,2002-06-01,"Santa Catarina"
82,2002-07-01,"Santa Catarina"
702,2002-08-01,"Santa Catarina"
416,2002-09-01,"Santa Catarina"
42,2002-10-01,"Santa Catarina"
348,2002-11-01,"Santa Catarina"
76,2002-12-01,"Santa Catarina"
45,2003-01-01,"Santa Catarina"
43,2003-02-01,"Santa Catarina"
58,2003-03-01,"Santa Catarina"
120,2003-04-01,"Santa Catarina"
84,2003-05-01,"Santa Catarina"
68,2003-06-01,"Santa Catarina"
43,2003-07-01,"Santa Catarina"
1513,2003-08-01,"Santa Catarina"
1339,2003-09-01,"Santa Catarina"
669,2003-10-01,"Santa Catarina"
347,2003-11-01,"Santa Catarina"
129,2003-12-01,"Santa Catarina"
37,2004-01-01,"Santa Catarina"
29,2004-02-01,"Santa Catarina"
73,2004-03-01,"Santa Catarina"
59,2004-04-01,"Santa Catarina"
2,2004-05-01,"Santa Catarina"
127,2004-06-01,"Santa Catarina"
94,2004-07-01,"Santa Catarina"
728,2004-08-01,"Santa Catarina"
755,2004-09-01,"Santa Catarina"
704,2004-10-01,"Santa Catarina"
279,2004-11-01,"Santa Catarina"
68,2004-12-01,"Santa Catarina"
46,2005-01-01,"Santa Catarina"
46,2005-02-01,"Santa Catarina"
92,2005-03-01,"Santa Catarina"
25,2005-04-01,"Santa Catarina"
21,2005-05-01,"Santa Catarina"
58,2005-06-01,"Santa Catarina"
90,2005-07-01,"Santa Catarina"
391,2005-08-01,"Santa Catarina"
116,2005-09-01,"Santa Catarina"
197,2005-10-01,"Santa Catarina"
384,2005-11-01,"Santa Catarina"
17,2005-12-01,"Santa Catarina"
41,2006-01-01,"Santa Catarina"
18,2006-02-01,"Santa Catarina"
48,2006-03-01,"Santa Catarina"
30,2006-04-01,"Santa Catarina"
33,2006-05-01,"Santa Catarina"
32,2006-06-01,"Santa Catarina"
74,2006-07-01,"Santa Catarina"
728,2006-08-01,"Santa Catarina"
530,2006-09-01,"Santa Catarina"
269,2006-10-01,"Santa Catarina"
45,2006-11-01,"Santa Catarina"
7,2006-12-01,"Santa Catarina"
9,2007-01-01,"Santa Catarina"
14,2007-02-01,"Santa Catarina"
23,2007-03-01,"Santa Catarina"
2,2007-04-01,"Santa Catarina"
2,2007-05-01,"Santa Catarina"
11,2007-06-01,"Santa Catarina"
12,2007-07-01,"Santa Catarina"
462,2007-08-01,"Santa Catarina"
617,2007-09-01,"Santa Catarina"
35,2007-10-01,"Santa Catarina"
26,2007-11-01,"Santa Catarina"
17,2007-12-01,"Santa Catarina"
25,2008-01-01,"Santa Catarina"
29,2008-02-01,"Santa Catarina"
14,2008-03-01,"Santa Catarina"
31,2008-04-01,"Santa Catarina"
15,2008-05-01,"Santa Catarina"
2,2008-06-01,"Santa Catarina"
46,2008-07-01,"Santa Catarina"
51,2008-08-01,"Santa Catarina"
233,2008-09-01,"Santa Catarina"
56,2008-10-01,"Santa Catarina"
16,2008-11-01,"Santa Catarina"
29,2008-12-01,"Santa Catarina"
21,2009-01-01,"Santa Catarina"
7,2009-02-01,"Santa Catarina"
33,2009-03-01,"Santa Catarina"
57,2009-04-01,"Santa Catarina"
33,2009-05-01,"Santa Catarina"
14,2009-06-01,"Santa Catarina"
26,2009-07-01,"Santa Catarina"
759,2009-08-01,"Santa Catarina"
47,2009-09-01,"Santa Catarina"
252,2009-10-01,"Santa Catarina"
61,2009-11-01,"Santa Catarina"
20,2009-12-01,"Santa Catarina"
2,2010-01-01,"Santa Catarina"
15,2010-02-01,"Santa Catarina"
9,2010-03-01,"Santa Catarina"
19,2010-04-01,"Santa Catarina"
1,2010-05-01,"Santa Catarina"
1,2010-06-01,"Santa Catarina"
31,2010-07-01,"Santa Catarina"
511,2010-08-01,"Santa Catarina"
198,2010-09-01,"Santa Catarina"
76,2010-10-01,"Santa Catarina"
88,2010-11-01,"Santa Catarina"
23,2010-12-01,"Santa Catarina"
9,2011-01-01,"Santa Catarina"
1,2011-02-01,"Santa Catarina"
8,2011-03-01,"Santa Catarina"
5,2011-04-01,"Santa Catarina"
16,2011-05-01,"Santa Catarina"
26,2011-06-01,"Santa Catarina"
31,2011-07-01,"Santa Catarina"
175,2011-08-01,"Santa Catarina"
450,2011-09-01,"Santa Catarina"
102,2011-10-01,"Santa Catarina"
79,2011-11-01,"Santa Catarina"
24,2011-12-01,"Santa Catarina"
14,2012-01-01,"Santa Catarina"
13,2012-02-01,"Santa Catarina"
65,2012-03-01,"Santa Catarina"
40,2012-04-01,"Santa Catarina"
60,2012-05-01,"Santa Catarina"
42,2012-06-01,"Santa Catarina"
42,2012-07-01,"Santa Catarina"
398,2012-08-01,"Santa Catarina"
188,2012-09-01,"Santa Catarina"
34,2012-10-01,"Santa Catarina"
72,2012-11-01,"Santa Catarina"
32,2012-12-01,"Santa Catarina"
18,2013-01-01,"Santa Catarina"
12,2013-02-01,"Santa Catarina"
14,2013-03-01,"Santa Catarina"
46,2013-04-01,"Santa Catarina"
52,2013-05-01,"Santa Catarina"
31,2013-06-01,"Santa Catarina"
69,2013-07-01,"Santa Catarina"
236,2013-08-01,"Santa Catarina"
303,2013-09-01,"Santa Catarina"
107,2013-10-01,"Santa Catarina"
84,2013-11-01,"Santa Catarina"
74,2013-12-01,"Santa Catarina"
58,2014-01-01,"Santa Catarina"
27,2014-02-01,"Santa Catarina"
15,2014-03-01,"Santa Catarina"
34,2014-04-01,"Santa Catarina"
42,2014-05-01,"Santa Catarina"
3,2014-06-01,"Santa Catarina"
82,2014-07-01,"Santa Catarina"
459,2014-08-01,"Santa Catarina"
208,2014-09-01,"Santa Catarina"
122,2014-10-01,"Santa Catarina"
43,2014-11-01,"Santa Catarina"
45,2014-12-01,"Santa Catarina"
28,2015-01-01,"Santa Catarina"
23,2015-02-01,"Santa Catarina"
37,2015-03-01,"Santa Catarina"
32,2015-04-01,"Santa Catarina"
70,2015-05-01,"Santa Catarina"
104,2015-06-01,"Santa Catarina"
45,2015-07-01,"Santa Catarina"
379,2015-08-01,"Santa Catarina"
156,2015-09-01,"Santa Catarina"
21,2015-10-01,"Santa Catarina"
9,2015-11-01,"Santa Catarina"
19,2015-12-01,"Santa Catarina"
53,2016-01-01,"Santa Catarina"
10,2016-02-01,"Santa Catarina"
21,2016-03-01,"Santa Catarina"
36,2016-04-01,"Santa Catarina"
26,2016-05-01,"Santa Catarina"
79,2016-06-01,"Santa Catarina"
480,2016-07-01,"Santa Catarina"
765,2016-08-01,"Santa Catarina"
644,2016-09-01,"Santa Catarina"
56,2016-10-01,"Santa Catarina"
156,2016-11-01,"Santa Catarina"
20,2016-12-01,"Santa Catarina"
46,2017-01-01,"Santa Catarina"
31,2017-02-01,"Santa Catarina"
12,2017-03-01,"Santa Catarina"
26,2017-04-01,"Santa Catarina"
36,2017-05-01,"Santa Catarina"
70,2017-06-01,"Santa Catarina"
591,2017-07-01,"Santa Catarina"
713,2017-08-01,"Santa Catarina"
626,2017-09-01,"Santa Catarina"
51,2017-10-01,"Santa Catarina"
152,2017-11-01,"Santa Catarina"
0,1998-01-01,"Sao Paulo"
0,1998-02-01,"Sao Paulo"
0,1998-03-01,"Sao Paulo"
0,1998-04-01,"Sao Paulo"
0,1998-05-01,"Sao Paulo"
451,1998-06-01,"Sao Paulo"
596,1998-07-01,"Sao Paulo"
581,1998-08-01,"Sao Paulo"
525,1998-09-01,"Sao Paulo"
434,1998-10-01,"Sao Paulo"
488,1998-11-01,"Sao Paulo"
121,1998-12-01,"Sao Paulo"
7,1999-01-01,"Sao Paulo"
47,1999-02-01,"Sao Paulo"
78,1999-03-01,"Sao Paulo"
291,1999-04-01,"Sao Paulo"
500,1999-05-01,"Sao Paulo"
522,1999-06-01,"Sao Paulo"
684,1999-07-01,"Sao Paulo"
1211,1999-08-01,"Sao Paulo"
911,1999-09-01,"Sao Paulo"
763,1999-10-01,"Sao Paulo"
398,1999-11-01,"Sao Paulo"
47,1999-12-01,"Sao Paulo"
36,2000-01-01,"Sao Paulo"
25,2000-02-01,"Sao Paulo"
26,2000-03-01,"Sao Paulo"
102,2000-04-01,"Sao Paulo"
300,2000-05-01,"Sao Paulo"
606,2000-06-01,"Sao Paulo"
770,2000-07-01,"Sao Paulo"
915,2000-08-01,"Sao Paulo"
582,2000-09-01,"Sao Paulo"
647,2000-10-01,"Sao Paulo"
96,2000-11-01,"Sao Paulo"
23,2000-12-01,"Sao Paulo"
26,2001-01-01,"Sao Paulo"
25,2001-02-01,"Sao Paulo"
35,2001-03-01,"Sao Paulo"
61,2001-04-01,"Sao Paulo"
211,2001-05-01,"Sao Paulo"
346,2001-06-01,"Sao Paulo"
538,2001-07-01,"Sao Paulo"
595,2001-08-01,"Sao Paulo"
425,2001-09-01,"Sao Paulo"
444,2001-10-01,"Sao Paulo"
168,2001-11-01,"Sao Paulo"
52,2001-12-01,"Sao Paulo"
19,2002-01-01,"Sao Paulo"
19,2002-02-01,"Sao Paulo"
111,2002-03-01,"Sao Paulo"
178,2002-04-01,"Sao Paulo"
319,2002-05-01,"Sao Paulo"
562,2002-06-01,"Sao Paulo"
448,2002-07-01,"Sao Paulo"
